experiment_id,attack,severity,params,image,psnr_attacked,ssim_attacked,blind_ber,blind_bit_accuracy,nonblind_ber,nonblind_bit_accuracy
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0840,17.7257,0.567865,0.4375,0.5625,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0841,17.6209,0.4539,0.390625,0.609375,0.609375,0.390625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0842,17.6832,0.473018,0.390625,0.609375,0.421875,0.578125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0843,16.8201,0.36351,0.5,0.5,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0844,17.1022,0.343267,0.40625,0.59375,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0845,17.337,0.524762,0.5,0.5,0.59375,0.40625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0846,17.1505,0.522952,0.5,0.5,0.40625,0.59375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0847,17.6093,0.572227,0.53125,0.46875,0.578125,0.421875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0848,17.7669,0.550872,0.421875,0.578125,0.390625,0.609375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0849,17.7309,0.713953,0.484375,0.515625,0.453125,0.546875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0850,18.1698,0.483815,0.375,0.625,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0851,17.4169,0.435557,0.53125,0.46875,0.546875,0.453125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0852,16.4024,0.358335,0.453125,0.546875,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0853,17.3926,0.405337,0.5,0.5,0.546875,0.453125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0854,18.2026,0.50499,0.5,0.5,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0855,18.1667,0.412803,0.5625,0.4375,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0856,17.6748,0.444158,0.53125,0.46875,0.515625,0.484375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0857,18.5139,0.344284,0.4375,0.5625,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0858,16.9447,0.459426,0.53125,0.46875,0.453125,0.546875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0859,18.215,0.526042,0.5625,0.4375,0.453125,0.546875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0860,17.9693,0.624674,0.53125,0.46875,0.484375,0.515625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0861,16.9356,0.518503,0.578125,0.421875,0.515625,0.484375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0862,18.4565,0.289324,0.40625,0.59375,0.578125,0.421875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0863,17.7076,0.455842,0.375,0.625,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0864,18.071,0.488298,0.375,0.625,0.40625,0.59375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0865,18.4191,0.468483,0.46875,0.53125,0.609375,0.390625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0866,18.3137,0.596828,0.46875,0.53125,0.546875,0.453125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0867,18.1507,0.601439,0.4375,0.5625,0.484375,0.515625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0868,17.3564,0.333781,0.421875,0.578125,0.328125,0.671875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0869,18.1437,0.467583,0.390625,0.609375,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0870,18.227,0.606522,0.484375,0.515625,0.484375,0.515625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0871,18.4325,0.546907,0.453125,0.546875,0.421875,0.578125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0872,18.2101,0.616073,0.484375,0.515625,0.390625,0.609375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0873,18.1807,0.502108,0.515625,0.484375,0.625,0.375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0874,18.3736,0.430306,0.390625,0.609375,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0875,17.8988,0.648795,0.515625,0.484375,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0876,17.246,0.491766,0.484375,0.515625,0.546875,0.453125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0877,17.3664,0.378402,0.53125,0.46875,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0878,18.2847,0.556842,0.578125,0.421875,0.515625,0.484375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0879,17.9891,0.437224,0.515625,0.484375,0.59375,0.40625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0880,18.6304,0.372667,0.4375,0.5625,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0881,18.4856,0.377523,0.359375,0.640625,0.515625,0.484375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0882,17.8441,0.551624,0.453125,0.546875,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0883,18.1965,0.582239,0.421875,0.578125,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0884,17.9763,0.572161,0.53125,0.46875,0.484375,0.515625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0885,18.2195,0.475654,0.46875,0.53125,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0886,17.9875,0.381444,0.453125,0.546875,0.4375,0.5625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0887,17.7252,0.4428,0.53125,0.46875,0.5,0.5
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0888,17.9763,0.625853,0.453125,0.546875,0.421875,0.578125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0889,17.7532,0.669119,0.359375,0.640625,0.4375,0.5625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0890,18.5592,0.364029,0.4375,0.5625,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0891,18.076,0.625519,0.40625,0.59375,0.40625,0.59375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0892,18.0046,0.631983,0.59375,0.40625,0.609375,0.390625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0893,17.5585,0.480032,0.5,0.5,0.59375,0.40625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0894,17.8959,0.407951,0.46875,0.53125,0.46875,0.53125
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0895,18.2397,0.550374,0.53125,0.46875,0.515625,0.484375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0896,16.8082,0.389775,0.53125,0.46875,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0897,17.7638,0.766654,0.5,0.5,0.4375,0.5625
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0898,18.1909,0.327243,0.546875,0.453125,0.53125,0.46875
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0899,17.6448,0.55527,0.484375,0.515625,0.40625,0.59375
robustness-20260918-025634-2cf93d,salt_pepper,0.05,"{""density"": 0.05}",0900,16.9861,0.518124,0.453125,0.546875,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0801,28.4856,0.903056,0.453125,0.546875,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0802,32.483,0.973194,0.390625,0.609375,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0803,31.5286,0.962485,0.484375,0.515625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0804,27.6519,0.9172,0.375,0.625,0.59375,0.40625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0805,30.3382,0.920199,0.40625,0.59375,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0806,31.7085,0.954271,0.46875,0.53125,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0807,28.6349,0.898933,0.46875,0.53125,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0808,30.6707,0.950886,0.4375,0.5625,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0809,31.3069,0.904443,0.328125,0.671875,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0810,31.8072,0.922254,0.484375,0.515625,0.359375,0.640625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0811,31.1633,0.905628,0.390625,0.609375,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0812,28.3682,0.925828,0.484375,0.515625,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0813,29.0729,0.938599,0.5,0.5,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0814,30.8691,0.950647,0.40625,0.59375,0.671875,0.328125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0815,30.7415,0.945934,0.390625,0.609375,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0816,32.34,0.936926,0.484375,0.515625,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0817,28.6585,0.921141,0.421875,0.578125,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0818,27.7702,0.932644,0.375,0.625,0.5625,0.4375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0819,29.0918,0.897673,0.375,0.625,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0820,24.2211,0.856045,0.390625,0.609375,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0821,22.3177,0.882657,0.453125,0.546875,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0822,28.1759,0.882219,0.453125,0.546875,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0823,28.698,0.939512,0.484375,0.515625,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0824,28.3959,0.945283,0.375,0.625,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0825,26.5055,0.902797,0.328125,0.671875,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0826,28.3501,0.916812,0.46875,0.53125,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0827,33.8777,0.94201,0.5,0.5,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0828,25.1025,0.830812,0.484375,0.515625,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0829,31.2328,0.9413,0.46875,0.53125,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0830,29.1952,0.912911,0.484375,0.515625,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0831,28.2864,0.921055,0.4375,0.5625,0.59375,0.40625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0832,27.6458,0.924431,0.453125,0.546875,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0833,29.9882,0.956112,0.4375,0.5625,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0834,30.0194,0.93827,0.296875,0.703125,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0835,28.6924,0.888191,0.453125,0.546875,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0836,26.9389,0.908568,0.40625,0.59375,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0837,26.7933,0.905236,0.34375,0.65625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0838,37.0387,0.980591,0.4375,0.5625,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0839,31.9708,0.940422,0.484375,0.515625,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0840,28.9713,0.907992,0.390625,0.609375,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0841,29.8184,0.922673,0.46875,0.53125,0.359375,0.640625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0842,31.2857,0.946552,0.5,0.5,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0843,35.9899,0.991414,0.515625,0.484375,0.5625,0.4375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0844,35.069,0.977796,0.4375,0.5625,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0845,27.4252,0.904715,0.4375,0.5625,0.296875,0.703125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0846,26.6752,0.894111,0.515625,0.484375,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0847,27.1584,0.922993,0.515625,0.484375,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0848,28.2246,0.935667,0.328125,0.671875,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0849,23.2052,0.880109,0.40625,0.59375,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0850,30.3,0.932316,0.34375,0.65625,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0851,29.0279,0.952751,0.390625,0.609375,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0852,35.9335,0.942867,0.40625,0.59375,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0853,30.8453,0.94664,0.4375,0.5625,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0854,27.8186,0.905782,0.453125,0.546875,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0855,30.9395,0.929239,0.359375,0.640625,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0856,28.9251,0.856436,0.46875,0.53125,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0857,36.4129,0.978606,0.34375,0.65625,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0858,30.8086,0.906731,0.46875,0.53125,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0859,28.9731,0.894974,0.40625,0.59375,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0860,26.0371,0.86103,0.453125,0.546875,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0861,27.135,0.881044,0.46875,0.53125,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0862,37.793,0.965819,0.546875,0.453125,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0863,32.4386,0.962184,0.40625,0.59375,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0864,31.7997,0.926063,0.421875,0.578125,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0865,30.7776,0.932444,0.34375,0.65625,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0866,28.0466,0.906446,0.34375,0.65625,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0867,27.6565,0.911955,0.53125,0.46875,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0868,31.4727,0.973434,0.546875,0.453125,0.5625,0.4375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0869,30.268,0.923341,0.46875,0.53125,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0870,27.3212,0.882142,0.375,0.625,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0871,29.89,0.938279,0.359375,0.640625,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0872,27.14,0.907739,0.359375,0.640625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0873,28.3822,0.89659,0.53125,0.46875,0.359375,0.640625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0874,31.548,0.919029,0.421875,0.578125,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0875,26.6894,0.903687,0.46875,0.53125,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0876,29.8662,0.888464,0.4375,0.5625,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0877,33.7656,0.961273,0.40625,0.59375,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0878,28.28,0.907103,0.5,0.5,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0879,28.8969,0.946045,0.4375,0.5625,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0880,32.2651,0.946905,0.375,0.625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0881,32.0855,0.944415,0.484375,0.515625,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0882,28.5682,0.965615,0.515625,0.484375,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0883,28.0472,0.911159,0.421875,0.578125,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0884,28.0385,0.906012,0.515625,0.484375,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0885,27.8412,0.849609,0.5,0.5,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0886,32.2631,0.973141,0.46875,0.53125,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0887,28.91,0.927056,0.546875,0.453125,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0888,27.1476,0.930393,0.28125,0.71875,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0889,26.0868,0.904327,0.3125,0.6875,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0890,32.1845,0.939112,0.375,0.625,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0891,26.6117,0.910266,0.328125,0.671875,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0892,26.0937,0.889535,0.546875,0.453125,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0893,29.254,0.942,0.359375,0.640625,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0894,30.958,0.91281,0.40625,0.59375,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0895,27.2788,0.854752,0.4375,0.5625,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0896,30.2886,0.971319,0.4375,0.5625,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0897,22.2675,0.857163,0.421875,0.578125,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0898,31.9665,0.971778,0.484375,0.515625,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0899,26.6618,0.917257,0.40625,0.59375,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,3.0,"{""ksize"": 3}",0900,27.6046,0.920992,0.328125,0.671875,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0801,25.9629,0.819943,0.40625,0.59375,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0802,29.198,0.944744,0.4375,0.5625,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0803,28.7924,0.929802,0.390625,0.609375,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0804,24.928,0.84553,0.359375,0.640625,0.59375,0.40625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0805,28.0092,0.858887,0.515625,0.484375,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0806,29.1829,0.917243,0.5,0.5,0.546875,0.453125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0807,26.3472,0.824603,0.4375,0.5625,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0808,28.1279,0.913317,0.484375,0.515625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0809,28.8449,0.828257,0.390625,0.609375,0.4375,0.5625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0810,29.6103,0.86869,0.5,0.5,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0811,28.7712,0.830894,0.5,0.5,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0812,25.794,0.865927,0.4375,0.5625,0.53125,0.46875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0813,26.4308,0.884455,0.484375,0.515625,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0814,28.5927,0.912884,0.4375,0.5625,0.671875,0.328125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0815,27.9628,0.891965,0.46875,0.53125,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0816,29.6852,0.884243,0.46875,0.53125,0.5,0.5
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0817,26.0815,0.851803,0.4375,0.5625,0.421875,0.578125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0818,25.1995,0.872383,0.4375,0.5625,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0819,26.6493,0.817197,0.484375,0.515625,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0820,21.9288,0.748008,0.5625,0.4375,0.390625,0.609375
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0821,19.8165,0.779759,0.546875,0.453125,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0822,25.7859,0.786062,0.484375,0.515625,0.59375,0.40625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0823,26.228,0.889322,0.515625,0.484375,0.515625,0.484375
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0824,25.6033,0.893004,0.40625,0.59375,0.484375,0.515625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0825,23.8401,0.821594,0.375,0.625,0.40625,0.59375
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0826,25.9709,0.859544,0.5625,0.4375,0.578125,0.421875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0827,31.5915,0.900282,0.5,0.5,0.453125,0.546875
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0828,23.1861,0.718224,0.515625,0.484375,0.375,0.625
robustness-20260918-025634-2cf93d,gaussian_blur,5.0,"{""ksize"": 5}",0829,28.4823,0.892183,0.40625,0.59375,0.5,0.5
