experiment_id,alpha,bits,subband_order,image,psnr,ssim,mse,nonblind_ber,nonblind_bit_accuracy,blind_ber,blind_bit_accuracy,blind_exact,t_embed_ms,t_nonblind_ms,t_blind_ms,model_version
matrix-20260918-025538-98a873,0.01,128,LL,0831,46.7482,0.998757,1.374878,0.117188,0.882812,0.289062,0.710938,0,2.2,3.29,6.31,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0832,45.6044,0.998549,1.789103,0.046875,0.953125,0.265625,0.734375,0,2.26,3.3,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0833,42.5269,0.999231,3.634008,0.1875,0.8125,0.460938,0.539062,0,2.14,3.26,6.3,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0834,42.8869,0.997483,3.344991,0.078125,0.921875,0.34375,0.65625,0,2.23,3.37,6.28,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0835,46.2975,0.998679,1.525197,0.140625,0.859375,0.304688,0.695312,0,2.16,3.27,6.32,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0836,43.4333,0.998588,2.949483,0.085938,0.914062,0.25,0.75,0,2.18,3.27,6.22,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0837,46.4307,0.999046,1.479141,0.070312,0.929688,0.335938,0.664062,0,2.18,3.29,6.33,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0838,46.3029,0.997105,1.523326,0.132812,0.867188,0.335938,0.664062,0,2.18,3.23,6.19,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0839,48.7116,0.999286,0.874832,0.132812,0.867188,0.296875,0.703125,0,2.11,3.23,6.18,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0840,47.708,0.999159,1.102239,0.09375,0.90625,0.296875,0.703125,0,2.22,3.3,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0841,47.7949,0.997518,1.080404,0.09375,0.90625,0.328125,0.671875,0,2.17,3.3,6.31,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0842,42.8801,0.998402,3.350164,0.125,0.875,0.320312,0.679688,0,2.18,3.29,6.22,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0843,52.8701,0.999706,0.335795,0.320312,0.679688,0.382812,0.617188,0,1.84,2.63,6.01,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0844,42.4046,0.997131,3.737818,0.21875,0.78125,0.390625,0.609375,0,2.17,3.32,6.19,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0845,43.4158,0.99793,2.961421,0.148438,0.851562,0.289062,0.710938,0,2.16,3.37,6.33,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0846,43.4697,0.998984,2.924922,0.109375,0.890625,0.34375,0.65625,0,2.24,3.37,6.22,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0847,44.9825,0.998495,2.06459,0.109375,0.890625,0.335938,0.664062,0,2.15,3.33,6.28,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0848,45.3028,0.995696,1.917801,0.09375,0.90625,0.367188,0.632812,0,2.19,3.37,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0849,45.2955,0.999336,1.921021,0.101562,0.898438,0.289062,0.710938,0,2.24,3.34,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0850,45.4133,0.998585,1.869614,0.101562,0.898438,0.359375,0.640625,0,2.17,3.31,6.21,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0851,48.1298,0.988324,1.000229,0.171875,0.828125,0.296875,0.703125,0,2.15,3.24,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0852,52.7175,0.99693,0.347804,0.15625,0.84375,0.445312,0.554688,0,2.17,3.36,6.31,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0853,47.6599,0.996666,1.114522,0.1875,0.8125,0.359375,0.640625,0,2.22,3.27,6.17,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0854,43.9194,0.998393,2.637212,0.179688,0.820312,0.335938,0.664062,0,2.18,3.28,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0855,44.9411,0.997596,2.084371,0.117188,0.882812,0.359375,0.640625,0,2.15,3.33,6.25,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0856,48.475,0.998126,0.923798,0.148438,0.851562,0.234375,0.765625,0,2.19,3.38,6.3,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0857,44.9383,0.997615,2.085704,0.078125,0.921875,0.335938,0.664062,0,2.16,3.26,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0858,48.9679,0.997653,0.824697,0.054688,0.945312,0.328125,0.671875,0,2.19,3.29,6.21,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0859,43.3989,0.998692,2.972982,0.09375,0.90625,0.265625,0.734375,0,2.16,3.32,6.24,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0860,45.7617,0.999271,1.725479,0.046875,0.953125,0.304688,0.695312,0,2.21,3.4,6.42,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0861,46.6874,0.998343,1.394246,0.085938,0.914062,0.296875,0.703125,0,2.24,3.28,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0862,43.8615,0.997286,2.672551,0.1875,0.8125,0.289062,0.710938,0,2.16,3.28,6.24,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0863,43.7738,0.998315,2.727102,0.140625,0.859375,0.34375,0.65625,0,2.17,3.27,6.3,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0864,47.3463,0.998988,1.197993,0.148438,0.851562,0.390625,0.609375,0,2.24,3.28,6.18,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0865,45.0166,0.998846,2.048411,0.070312,0.929688,0.328125,0.671875,0,2.16,3.43,6.28,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0866,44.2826,0.999136,2.425608,0.085938,0.914062,0.296875,0.703125,0,2.23,3.29,6.23,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0867,45.9595,0.999095,1.648646,0.0625,0.9375,0.335938,0.664062,0,2.16,3.31,6.6,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0868,41.4395,0.999398,4.667984,0.328125,0.671875,0.445312,0.554688,0,2.23,3.31,6.26,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0869,44.639,0.998296,2.234502,0.109375,0.890625,0.375,0.625,0,2.14,3.27,6.16,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0870,46.0049,0.999282,1.631516,0.0625,0.9375,0.289062,0.710938,0,2.19,3.35,6.31,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0871,44.702,0.998856,2.202332,0.046875,0.953125,0.320312,0.679688,0,2.24,3.31,6.39,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0872,44.3029,0.999185,2.414317,0.125,0.875,0.3125,0.6875,0,2.19,3.35,6.33,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0873,45.2781,0.998708,1.928706,0.125,0.875,0.359375,0.640625,0,2.18,3.37,6.21,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0874,44.0585,0.998108,2.554031,0.15625,0.84375,0.289062,0.710938,0,2.24,3.3,6.17,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0875,46.6611,0.999325,1.402715,0.070312,0.929688,0.335938,0.664062,0,2.22,3.31,6.25,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0876,49.1934,0.998712,0.782964,0.132812,0.867188,0.289062,0.710938,0,2.24,3.3,6.35,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0877,49.8803,0.997568,0.668421,0.070312,0.929688,0.28125,0.71875,0,2.2,3.29,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0878,44.0151,0.998997,2.579681,0.09375,0.90625,0.3125,0.6875,0,2.24,3.33,6.26,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0879,45.8742,0.996868,1.681376,0.1875,0.8125,0.328125,0.671875,0,2.17,3.27,6.22,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0880,45.795,0.997973,1.712311,0.148438,0.851562,0.335938,0.664062,0,2.15,3.3,6.25,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0881,44.0594,0.997787,2.553513,0.132812,0.867188,0.375,0.625,0,2.22,3.28,6.34,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0882,45.6353,0.998416,1.776454,0.085938,0.914062,0.296875,0.703125,0,2.18,3.28,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0883,44.8733,0.998669,2.117147,0.054688,0.945312,0.273438,0.726562,0,2.25,3.3,6.17,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0884,45.8963,0.999021,1.672806,0.085938,0.914062,0.25,0.75,0,2.16,3.3,6.26,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0885,46.7695,0.998367,1.368154,0.109375,0.890625,0.320312,0.679688,0,2.19,3.32,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0886,46.1305,0.996718,1.584986,0.179688,0.820312,0.320312,0.679688,0,2.15,3.25,6.28,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0887,44.5775,0.997047,2.266352,0.125,0.875,0.335938,0.664062,0,2.16,3.31,6.24,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0888,44.9788,0.998848,2.066335,0.109375,0.890625,0.328125,0.671875,0,2.23,3.29,6.25,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0889,44.4905,0.999303,2.312215,0.070312,0.929688,0.328125,0.671875,0,2.19,3.37,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0890,46.0158,0.998079,1.627431,0.203125,0.796875,0.390625,0.609375,0,2.23,3.27,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0891,44.6614,0.998972,2.223028,0.070312,0.929688,0.320312,0.679688,0,2.17,3.31,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0892,43.863,0.999409,2.671656,0.164062,0.835938,0.28125,0.71875,0,2.21,3.32,6.23,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0893,47.1572,0.99778,1.251302,0.09375,0.90625,0.328125,0.671875,0,2.14,3.31,6.27,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0894,42.675,0.998021,3.512197,0.085938,0.914062,0.34375,0.65625,0,2.18,3.37,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0895,46.0895,0.998825,1.600042,0.101562,0.898438,0.296875,0.703125,0,2.17,3.32,6.3,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0896,41.41,0.99498,4.699844,0.164062,0.835938,0.390625,0.609375,0,2.15,3.21,6.28,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0897,46.8081,0.999627,1.356049,0.109375,0.890625,0.265625,0.734375,0,2.21,3.32,6.29,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0898,45.957,0.996319,1.649618,0.195312,0.804688,0.398438,0.601562,0,2.15,3.25,6.14,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0899,46.3264,0.997807,1.515081,0.054688,0.945312,0.257812,0.742188,0,2.22,3.32,6.35,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,128,LL,0900,47.7217,0.995199,1.098775,0.085938,0.914062,0.328125,0.671875,0,2.2,3.29,6.2,models/windowed_cnn_grid/128bit_a0.010/windowed_cnn_best.pt@69c296fe46a2
matrix-20260918-025538-98a873,0.01,256,LL+HL,0801,44.6415,0.999159,2.233215,0.078125,0.921875,,,,3.63,5.98,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0802,45.9513,0.993963,1.651784,0.109375,0.890625,,,,3.45,5.85,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0803,44.2623,0.997907,2.436981,0.109375,0.890625,,,,3.48,5.75,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0804,43.9791,0.999033,2.601151,0.132812,0.867188,,,,3.49,5.99,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0805,43.5363,0.998916,2.880361,0.121094,0.878906,,,,3.53,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0806,44.9511,0.997785,2.079549,0.140625,0.859375,,,,3.46,5.88,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0807,46.3794,0.997738,1.496709,0.117188,0.882812,,,,3.46,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0808,46.8516,0.996744,1.342504,0.175781,0.824219,,,,3.42,5.78,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0809,44.9424,0.99883,2.08372,0.132812,0.867188,,,,3.53,5.85,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0810,45.3514,0.998248,1.896434,0.128906,0.871094,,,,3.46,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0811,47.0775,0.998062,1.274485,0.109375,0.890625,,,,3.51,5.87,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0812,45.0732,0.998208,2.021917,0.140625,0.859375,,,,3.41,6.01,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0813,44.5178,0.998247,2.29775,0.101562,0.898438,,,,3.43,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0814,46.7709,0.99828,1.367691,0.265625,0.734375,,,,3.38,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0815,46.2273,0.998784,1.550079,0.136719,0.863281,,,,3.5,5.82,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0816,44.2485,0.998412,2.444707,0.105469,0.894531,,,,3.51,5.94,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0817,44.96,0.998389,2.075312,0.117188,0.882812,,,,3.47,5.71,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0818,43.3878,0.997531,2.98056,0.125,0.875,,,,3.45,5.86,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0819,45.266,0.998818,1.934107,0.117188,0.882812,,,,3.51,5.81,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0820,43.8308,0.999021,2.691528,0.070312,0.929688,,,,3.53,5.96,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0821,46.0543,0.99772,1.613052,0.089844,0.910156,,,,3.57,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0822,47.0823,0.998905,1.273076,0.125,0.875,,,,3.51,6.08,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0823,44.21,0.994987,2.466497,0.144531,0.855469,,,,3.48,5.77,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0824,44.3284,0.998405,2.400187,0.101562,0.898438,,,,3.49,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0825,44.8069,0.998983,2.149785,0.0625,0.9375,,,,3.54,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0826,44.4689,0.998099,2.323766,0.167969,0.832031,,,,3.45,6.02,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0827,51.1836,0.997385,0.495127,0.128906,0.871094,,,,3.51,5.76,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0828,49.2755,0.997376,0.768295,0.09375,0.90625,,,,3.52,6.14,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0829,46.2774,0.997589,1.532277,0.183594,0.816406,,,,3.43,5.78,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0830,44.6634,0.997531,2.221985,0.164062,0.835938,,,,3.41,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0831,46.4686,0.998678,1.466278,0.09375,0.90625,,,,3.48,5.85,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0832,46.0278,0.99842,1.62294,0.066406,0.933594,,,,3.47,6.02,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0833,42.519,0.999059,3.640656,0.214844,0.785156,,,,3.46,5.77,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0834,43.9527,0.997958,2.61706,0.148438,0.851562,,,,3.48,5.92,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0835,46.2291,0.998631,1.549418,0.128906,0.871094,,,,3.45,5.82,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0836,43.3244,0.998628,3.024434,0.160156,0.839844,,,,3.42,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0837,46.3877,0.999028,1.493851,0.140625,0.859375,,,,3.45,5.8,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0838,45.9674,0.996953,1.645655,0.144531,0.855469,,,,3.44,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0839,47.8574,0.988781,1.064987,0.167969,0.832031,,,,3.36,5.56,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0840,47.4274,0.999029,1.175812,0.082031,0.917969,,,,3.48,6.12,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0841,47.8973,0.997563,1.055232,0.15625,0.84375,,,,3.43,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0842,42.7721,0.998407,3.434535,0.089844,0.910156,,,,3.44,5.89,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0843,52.7127,0.999656,0.348185,0.265625,0.734375,,,,2.71,4.21,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0844,42.4228,0.997158,3.722204,0.175781,0.824219,,,,3.44,5.89,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0845,43.0699,0.998736,3.206914,0.128906,0.871094,,,,3.51,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0846,43.5022,0.998913,2.903102,0.113281,0.886719,,,,3.45,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0847,45.1223,0.998498,1.999151,0.082031,0.917969,,,,3.5,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0848,45.2829,0.997611,1.926575,0.101562,0.898438,,,,3.45,6.03,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0849,45.0922,0.999322,2.013087,0.058594,0.941406,,,,3.49,5.94,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0850,45.4205,0.998579,1.866511,0.125,0.875,,,,3.51,5.98,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0851,47.9453,0.989234,1.043635,0.128906,0.871094,,,,3.51,5.76,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0852,52.6812,0.997038,0.350723,0.152344,0.847656,,,,3.52,6.07,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0853,47.6353,0.996594,1.12086,0.160156,0.839844,,,,3.45,5.72,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0854,43.8478,0.998339,2.681015,0.140625,0.859375,,,,3.47,5.86,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0855,44.8958,0.998031,2.106211,0.140625,0.859375,,,,3.52,5.8,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0856,48.4402,0.998014,0.931234,0.140625,0.859375,,,,3.52,5.99,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0857,45.0774,0.997626,2.019948,0.152344,0.847656,,,,3.48,5.77,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0858,48.9921,0.997799,0.820104,0.105469,0.894531,,,,3.52,6.1,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0859,43.3481,0.998625,3.007945,0.117188,0.882812,,,,3.57,5.85,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0860,45.5284,0.999028,1.820704,0.085938,0.914062,,,,3.51,5.99,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0861,46.613,0.998125,1.41834,0.109375,0.890625,,,,3.43,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0862,43.6598,0.997397,2.799606,0.171875,0.828125,,,,3.42,5.84,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0863,43.3705,0.998021,2.992498,0.132812,0.867188,,,,3.48,5.76,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0864,47.3582,0.99897,1.194697,0.132812,0.867188,,,,3.46,5.97,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0865,44.9812,0.99894,2.065201,0.148438,0.851562,,,,3.43,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0866,44.0589,0.999119,2.553833,0.109375,0.890625,,,,3.49,5.97,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0867,45.9617,0.999078,1.647832,0.085938,0.914062,,,,3.43,5.74,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0868,41.4658,0.999343,4.639847,0.289062,0.710938,,,,3.36,5.78,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0869,44.6029,0.998178,2.253174,0.125,0.875,,,,3.46,5.83,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0870,46.0673,0.999304,1.608226,0.113281,0.886719,,,,3.47,6.03,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0871,44.6684,0.998808,2.219411,0.113281,0.886719,,,,3.51,5.81,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0872,44.2643,0.999169,2.435862,0.074219,0.925781,,,,3.48,5.98,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0873,45.3437,0.998737,1.899816,0.105469,0.894531,,,,3.51,5.86,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0874,43.9232,0.998208,2.634878,0.089844,0.910156,,,,3.48,5.82,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0875,46.7139,0.999302,1.385757,0.128906,0.871094,,,,3.5,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0876,49.2204,0.998166,0.778112,0.113281,0.886719,,,,3.5,5.99,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0877,49.7329,0.997425,0.691493,0.144531,0.855469,,,,3.5,5.79,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0878,43.9729,0.998935,2.604899,0.105469,0.894531,,,,3.48,5.82,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0879,45.4291,0.996852,1.862798,0.175781,0.824219,,,,3.5,5.74,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0880,45.6533,0.997998,1.769099,0.175781,0.824219,,,,3.49,5.93,,
matrix-20260918-025538-98a873,0.01,256,LL+HL,0881,43.9164,0.99767,2.638992,0.140625,0.859375,,,,3.41,5.78,,
